ID,VAR1,VAR2,VAR3,OUTCOME
43313,34,1,0,1
44288,68,2,0,1
30427,62,4,28.4,1
27764,28,1,0,1
34045,60,1,0,1
31518,55,2,0,1
36442,22,3,0,1
43316,70,1,0,1
44221,79,2,0,1
44293,27,1,0,1
42496,24,1,0,1
44530,18,1,0,1
43068,55,1,0,1
44482,19,1,0,0
38391,40,1,0,1
30726,25,1,0,1
43270,31,2,0,1
43535,32,1,0,0
40105,20,2,0,0
43271,23,1,0,0
41725,34,1,67.75,0
32928,25,1,0,1
38002,22,2,0,1
30525,46,3,0,1
32295,22,1,0,0
36496,24,1,0,0
42807,26,1,0,1
44079,44,4,0,0
34297,26,1,0,1
31716,28,1,0,0
32931,48,1,0,1
60238,39,1,0,0
26724,27,3,7.08333,1
43273,57,1,0,1
37976,34,1,12.4,0
32648,27,2,0,0
41712,49,3,444.5,0
43078,37,3,0,1
31099,62,1,4.61667,0
32224,61,1,5.58333,1
43322,17,1,0,0
44534,66,1,0,1
43369,85,2,8.73333,1
31455,79,1,0,1
43279,88,2,0,1
26371,74,1,0,1
43209,57,1,0,1
27625,61,3,43.2167,1
44366,55,1,0,1
36336,89,1,109.533,1
32462,86,3,27.8,1
43063,39,2,58.0833,1
38386,66,1,3.48333,0
43264,70,1,0,1
43314,61,1,0,1
44222,61,1,263.333,1
27736,71,1,0,1
34960,62,3,2.5,1
44038,66,1,0,1
43962,69,1,0,1
30270,24,1,0,1
30141,46,2,0,1
27156,71,2,11.2667,1
43765,63,1,0,1
39367,86,1,7.05,1
43967,82,1,189.717,0
42534,70,1,0,0
39371,57,1,0,1
36758,77,1,0,1
36869,66,1,0,0
38986,83,1,4.95,1
38425,67,1,0,0
27593,19,1,0,1
27827,74,1,0,1
36269,79,2,0,1
36763,75,2,0,1
33810,72,3,0,1
25612,62,2,0,1
39345,66,3,0,1
44048,60,2,0,1
36769,38,1,21.1333,0
38949,25,1,55,0
37173,47,1,0,1
26017,61,1,0,1
36661,37,1,0,0
43785,30,1,0,1
39273,52,1,0,1
44342,58,1,0,1
26687,54,1,0,1
32175,21,1,0,1
36843,37,1,0,1
34991,44,1,0,1
37143,69,2,2.25,1
43753,31,2,0,1
32964,57,1,0,1
30840,33,1,0,1
39359,24,1,4,0
43952,42,1,50.1,0
36220,30,1,0,1
26617,31,6,0,0
37199,32,1,0,1
43955,33,3,0,1
36742,23,1,0,1
36945,23,2,0,1
33552,65,3,0,1
39285,26,1,0,1
31221,53,1,0,0
43003,44,1,0,0
37679,31,1,0,0
29853,19,1,0,0
37676,25,1,0,0
36860,36,1,0,0
33625,42,2,0,0
36529,18,1,0,1
34962,16,1,0,0
36870,21,1,0,0
25950,17,1,0,1
41951,23,1,0,1
44290,18,1,60.35,0
44608,38,1,0,0
39792,31,1,0,1
37004,59,1,2.91667,1
44544,46,1,0,0
44151,60,2,5.26667,1
43777,20,1,0,0
44049,26,1,0,1
36322,23,1,0,1
36958,59,1,0,0
43782,33,2,35.7667,0
42433,35,1,0,1
28372,29,1,0,0
37144,26,1,0,0
27529,47,1,0,1
37986,30,1,0,0
37319,30,1,0,1
34029,53,1,0,1
41031,29,1,0,0
33873,41,1,0,0
31459,26,1,0,0
44027,46,1,0,0
31274,62,5,0,1
31254,22,1,0,1
37844,32,1,0,1
32134,73,1,5.98333,1
34295,19,1,0,0
36941,28,2,0,1
36238,38,1,0,1
38965,22,1,0,0
44034,59,1,0,1
38217,28,1,0,1
32036,26,1,0,1
29983,29,1,0,0
33847,24,1,8.58333,1
40595,30,3,0,1
26672,26,1,0,1
38302,25,1,0,0
37018,33,1,0,1
29047,39,1,0,1
39772,78,2,0,1
43764,33,1,0,0
38968,73,1,95.6,1
43080,40,1,0,1
32387,34,1,0,1
40961,60,1,0,1
30738,41,1,0,1
44724,19,1,0,1
27426,29,1,0,1
34396,25,1,0,1
29851,29,1,0,0
37136,61,2,0,0
38979,31,1,0,0
39292,70,1,0,1
44043,24,1,0,1
36954,30,1,0,0
43698,36,1,17.4,1
36766,32,1,0,1
41007,26,1,0,1
28111,52,3,0,0
37138,46,1,0,1
44058,31,1,0,1
25638,29,1,0,1
33798,29,1,0,1
25301,28,1,0,1
26833,23,1,0,1
35070,23,1,0,1
38005,30,1,0,1
42651,24,1,75.0833,1
33293,28,1,0,1
36738,58,1,0,1
36851,19,1,0,1
39353,24,1,0,1
31701,29,1,0,0
36300,59,2,0,0
44035,39,1,0,1
36482,28,1,0,1
26844,32,1,0,1
34940,36,1,0,0
42669,39,1,0,0
44679,36,1,0,1
44220,40,1,0,1
36967,30,1,0,1
38974,32,1,0,1
32236,40,1,0,1
43017,32,1,0,1
42216,53,1,0,0
27759,28,1,0,1
38969,29,1,0,1
42182,55,1,0,1
43766,39,1,0,1
36175,69,1,0,1
30575,50,2,3.4,1
25439,62,2,107.533,1
38975,43,2,0,1
44051,48,1,0,1
43065,81,1,0,1
30725,59,1,0,1
36761,25,1,0,0
39274,84,1,0,1
43768,26,1,0,0
29989,28,1,0,1
43161,23,1,0,1
36759,25,1,0,0
36015,26,1,0,1
36771,43,1,0,1
26614,28,1,5.08333,1
28606,52,1,0,1
35164,31,1,0,0
36935,24,1,0,1
25938,49,2,0,1
36841,62,1,2.58333,1
37139,62,2,0,1
36005,41,1,0,1
31667,75,1,0,1
37762,19,2,8.16667,1
39348,62,1,3.58333,1
42856,26,1,0,1
38956,33,2,6.33333,0
37146,49,1,0,1
39276,74,2,0,1
33578,67,1,0,1
43949,71,3,93.7,1
36938,45,1,0,1
44059,35,1,9.8,1
43758,36,1,0,1
29520,45,1,0,0
37988,64,2,0,1
42338,77,1,0,1
38033,77,1,382,1
34255,37,1,0,1
28434,27,1,7.75,1
41198,32,1,0,0
42627,86,2,0,1
33289,61,1,0,0
34036,47,1,0,1
30644,53,2,0,0
34645,71,2,0,1
40210,71,1,0,1
39360,59,1,0,1
27331,58,1,0,1
40335,73,1,3,1
31714,43,1,0,1
43610,64,2,0,1
43272,60,2,0,1
32325,37,2,151.867,0
30856,80,1,100.167,1
43969,22,1,0,1
43956,21,2,0,1
43773,39,1,0,0
36289,76,1,0,1
35600,44,1,0,0
34995,62,3,0,1
43783,33,1,126.667,0
27826,63,1,0,1
32651,26,1,0,0
39264,69,1,0,1
39346,21,1,3.08333,1
44052,72,1,0,0
30635,24,2,4.63333,1
38952,22,1,0,1
36516,34,1,0,0
32668,21,1,0,0
28881,23,1,0,1
31738,80,1,0,1
43978,82,2,0,1
27646,88,1,0,1
38021,25,1,0,0
39355,75,3,0,0
31033,59,1,0,0
39137,89,2,0,1
42189,44,1,2.56667,1
40482,44,2,0,1
41517,25,1,0,0
37320,54,2,0,1
44029,37,1,0,1
38963,33,1,15.75,1
37984,71,2,0,1
40551,61,2,0,1
35696,82,1,402.167,1
44036,47,1,0,0
38966,34,1,0,1
34240,25,1,0,1
37156,48,1,0,0
26827,32,1,2.91667,1
43963,72,3,0,1
38971,64,2,9.88333,1
36946,81,2,6.86667,1
32910,58,1,0,1
43857,83,1,0,0
30415,67,2,0,0
36747,93,3,0,0
36861,47,1,2,0
33800,78,1,24.8333,1
36949,51,2,0,1
38977,58,2,13.2167,0
31298,73,1,0,1
39370,66,1,6.06667,0
43770,66,1,0,0
38982,64,1,23.8833,0
36755,66,1,4.38333,1
37164,51,1,0,0
43774,48,2,0,0
25604,54,1,31.05,1
36775,84,1,168.95,1
32909,67,1,0,0
42973,78,1,0,1
29797,66,1,0,1
39347,40,1,2.78333,1
26723,29,1,0,0
28379,24,1,843.75,0
38953,30,1,0,0
39270,44,1,0,0
43979,28,1,0,0
39342,51,1,0,0
38957,31,1,0,1
32109,20,1,0,1
39277,25,1,0,0
25661,41,1,0,1
44026,31,2,0,0
36857,30,1,0,0
36734,20,1,0,1
36844,30,1,0,1
34415,27,1,0,1
41044,27,1,0,0
39281,36,1,0,1
27194,29,1,0,0
36852,32,1,0,1
37985,29,2,0,1
36943,26,1,0,0
36251,23,1,0,0
39364,71,1,0,1
26571,28,1,0,0
43964,51,1,0,0
36745,29,1,0,1
39286,48,2,0,1
37162,42,1,0,0
38978,23,1,0,0
39289,65,2,0,1
44045,47,2,83.45,0
36867,74,2,0,1
38984,59,1,361.167,1
43775,57,2,0,1
36762,62,1,0,1
30563,19,2,0,0
26598,64,1,0,1
39343,25,1,0,1
30617,46,1,0,0
39266,50,2,0,1
30674,35,1,30.65,0
36838,28,1,0,1
36929,63,2,0,1
33858,43,1,0,1
42315,44,1,0,1
36866,25,2,0,1
26437,18,1,0,1
39361,23,1,0,1
41037,37,1,0,1
38958,26,1,0,1
35573,24,1,0,1
41895,27,1,0,0
37141,65,1,0,0
43101,31,1,0,0
44276,34,1,0,1
40798,26,1,0,0
32043,21,3,6.88333,1
27528,44,1,0,0
41927,29,1,0,0
27225,23,1,0,1
39633,32,1,0,0
41808,26,1,0,1
44134,40,1,0,1
30656,27,1,0,0
36638,65,2,0,1
32629,25,1,0,0
43249,32,1,0,0
37149,39,1,0,1
42306,49,1,0,0
42454,24,1,0,1
43163,53,1,0,1
34028,46,1,3.33333,0
37152,43,1,0,0
43238,38,1,0,1
30379,55,1,0,1
44037,68,1,0,1
36859,30,2,0,1
37158,56,1,0,1
28733,63,1,0,1
27138,80,2,0,1
29323,83,3,0,1
36947,61,1,4.23333,1
26393,38,1,754.817,1
32155,62,2,0,0
43130,59,1,0,1
26366,67,1,0,1
39341,75,1,0,0
44046,52,1,0,1
43776,20,1,0,0
43974,21,1,0,1
36874,77,1,0,1
36768,31,1,0,0
30554,23,1,0,0
43780,38,1,0,1
28591,29,1,0,1
39267,22,2,0,1
36221,32,1,0,1
36727,29,1,0,1
33840,25,1,0,1
41581,31,1,0,1
36839,42,1,0,0
36862,58,1,0,1
25930,30,1,0,0
35558,20,1,0,1
39349,67,1,191.483,0
36730,25,1,0,1
36842,43,1,0,1
33077,32,1,0,0
36932,66,4,0,1
26367,32,1,0,0
36625,66,1,25.2333,1
43946,23,1,0,1
30606,73,1,0,1
30417,74,1,0,0
41930,51,1,0,1
31504,77,1,0,1
42202,64,1,0,1
36871,31,1,0,0
39543,84,1,1311.95,0
37412,28,1,0,1
30892,59,1,0,1
34945,27,1,0,0
43950,72,1,2.96667,1
43759,32,1,0,1
26755,22,1,0,0
40978,47,2,0,1
31973,27,1,0,1
32693,29,1,0,0
44800,81,1,0,1
26004,27,1,0,0
34256,75,1,0,1
42846,46,1,0,0
40438,56,1,0,1
32118,67,1,0,0
33104,27,2,0,0
31820,24,1,0,1
39259,26,1,0,1
28305,67,2,88.8,0
36872,44,2,0,0
37165,49,1,0,1
43781,65,2,0,1
39268,79,1,0,1
43975,61,3,0,1
36757,20,1,0,1
38955,95,3,0,1
43784,38,2,0,0
41676,29,1,0,0
39350,42,1,0,0
43977,38,1,56.8333,0
44057,32,1,0,1
30257,31,3,0,0
37142,30,1,0,0
33071,43,1,0,1
37460,26,1,35.2333,1
39356,42,2,0,1
36735,22,1,0,1
26398,54,1,0,1
36960,55,1,0,0
43887,24,1,0,1
33113,57,1,0,1
29471,30,2,0,1
28091,58,1,0,1
36952,29,1,0,0
28268,36,1,0,1
38821,53,1,0,0
43951,26,1,0,0
30526,50,2,0,1
29506,35,1,0,1
27840,46,1,0,0
25923,67,1,0,1
38967,59,2,46.0667,0
43961,55,1,0,1
34810,30,1,0,1
34405,23,1,0,1
28289,50,1,7.93333,1
37163,33,1,0,0
36845,37,1,0,1
31053,56,1,0,1
31474,30,1,0,1
26993,30,1,0,1
27637,19,1,0,0
36244,67,1,17.5667,1
36850,27,1,0,1
36940,24,1,0,1
43954,63,1,0,0
36741,39,1,0,0
36944,54,1,0,1
28868,67,1,0,1
40315,47,1,0,1
28257,73,1,0,0
35765,49,1,0,1
37735,46,1,0,1
40029,38,1,0,1
28315,34,1,0,1
28303,30,1,0,0
44040,34,1,0,1
40243,23,1,0,1
33792,30,1,0,0
44031,58,1,0,1
26364,37,1,0,1
40228,33,1,0,1
28336,59,1,0,1
41721,41,1,0,0
37977,49,3,2.58333,0
28223,19,1,0,1
40034,37,1,0,1
38237,38,1,0,1
41812,60,1,0,1
37282,29,1,0,0
27994,37,1,0,1
25550,60,2,0,0
28622,56,1,3.75,0
36256,33,1,0,1
29489,54,1,0,1
34531,53,2,0,1
36599,33,1,0,0
40305,63,1,0,1
36849,29,2,0,1
25319,22,2,0,1
37935,75,1,0,1
40389,36,1,0,0
31471,30,1,0,1
61938,58,3,0,0
40320,31,1,0,0
36437,33,1,0,1
38006,41,1,57.6167,0
30679,38,1,0,0
37738,31,2,0,1
44669,75,1,0,0
44752,25,1,76.0833,1
37659,66,1,0,0
39471,25,1,0,0
44457,72,2,0,0
38951,71,1,0,1
39357,34,3,0,0
35672,70,2,3.08333,1
41840,44,1,0,0
27199,65,4,0,1
33776,55,1,0,0
37533,81,3,0,1
31481,59,2,0,0
44042,34,4,0,0
31583,49,1,394.717,1
44656,89,1,0,0
26644,72,1,28.5333,0
36746,54,1,0,1
37730,21,1,0,1
28351,85,2,0,1
30720,74,1,141.65,1
37734,31,2,295.633,1
41295,57,1,0,1
26587,22,1,0,0
44670,24,1,0,1
35207,27,3,0,1
36275,64,1,0,1
37594,68,1,0,1
44458,62,1,0,1
37598,65,2,0,1
42577,68,4,0,1
42982,53,1,86.9833,1
44672,73,1,0,0
37601,50,1,307.817,0
27213,45,2,0,0
40390,57,1,0,1
34406,78,1,0,1
30007,51,5,0,0
37725,20,1,0,0
44469,63,3,0,0
40309,21,1,0,0
40394,29,1,0,1
44764,24,1,0,0
25949,37,1,0,1
35865,19,1,26.2667,1
37729,61,1,0,1
44445,31,1,0,0
40828,38,1,0,1
40396,28,1,0,1
42098,21,1,0,0
44739,83,1,7.65,1
43906,28,1,0,1
37915,82,2,0,1
27998,68,1,0,0
40400,24,1,0,0
44741,23,1,0,0
37918,41,1,0,0
40313,38,1,0,1
40401,55,2,0,1
38581,41,1,0,1
44664,26,1,0,1
37736,79,2,0,1
36178,57,1,0,0
44455,73,1,0,1
40316,65,1,0,0
32107,48,2,0,1
37925,90,1,0,1
37749,66,1,0,1
31521,83,1,0,1
44753,71,3,260.433,1
37660,28,1,0,1
36064,51,1,0,0
37728,51,6,0,0
44459,19,3,0,0
29327,72,1,0,1
37664,41,1,0,0
39299,62,3,376.583,1
44461,31,1,0,1
40301,61,1,0,0
32949,63,1,0,1
37602,39,1,0,1
44466,92,1,0,1
26349,68,2,25.9667,1
33842,33,1,0,1
44675,57,1,22.1333,1
44760,49,1,0,0
28371,71,1,0,1
42641,27,1,0,0
37748,25,1,28.15,1
37597,74,2,202.2,1
37579,34,1,0,1
37663,57,1,3.8,1
36092,20,1,0,1
41935,75,1,0,1
27187,53,2,0,1
37726,73,2,0,1
32166,81,1,0,1
41115,52,2,0,0
38615,67,1,0,1
27997,65,4,0,1
44384,22,1,0,1
44742,24,1,0,1
33886,19,1,0,1
28250,30,1,0,1
40314,19,1,0,0
35062,31,1,0,0
44449,28,2,0,0
27578,27,4,0,0
40302,50,1,0,0
44467,59,1,0,1
29607,18,1,0,0
37580,23,3,0,0
37727,19,2,0,0
41874,30,1,0,0
43654,32,2,0,0
34824,85,1,0,1
44401,24,1,0,0
44039,30,1,0,1
28979,22,1,0,1
36948,27,2,0,1
38212,38,1,0,0
44338,33,1,0,0
36961,80,1,0,1
33992,49,1,14.3167,0
28392,53,1,0,1
30696,70,2,0,1
43966,75,1,0,1
39288,63,1,0,0
26012,86,2,21.8333,0
44446,79,2,8.76667,1
26651,94,1,2.5,0
28117,53,1,0,0
37916,62,6,2.53333,1
37587,70,1,0,1
43061,81,1,0,1
42383,54,1,68.5667,1
44662,75,1,0,1
27542,69,1,0,0
43995,82,1,0,1
30365,72,2,0,1
44380,35,1,0,0
29508,63,1,0,1
41161,95,1,0,0
32922,57,1,0,1
34287,65,3,0,0
40035,67,1,3.46667,1
31862,63,1,0,1
37595,27,5,0,0
37928,82,3,0,1
32326,62,2,0,0
40013,79,2,0,0
40787,30,1,0,0
30058,82,2,0,1
42197,68,1,226.617,0
32333,68,2,0,1
25913,56,2,0,0
39344,64,3,0,1
25653,61,2,0,1
40439,89,3,0,1
38127,55,2,0,1
36335,71,3,0,0
27332,58,1,0,1
35561,30,1,0,0
40384,28,1,0,1
26709,35,1,0,0
37577,23,1,0,1
41803,26,1,0,1
40413,20,1,0,0
37912,39,1,0,1
44447,23,1,0,0
37091,32,1,0,1
40395,27,1,0,1
37765,26,1,0,1
36284,31,1,0,0
28262,29,1,0,0
28302,47,1,0,1
29137,26,1,0,0
38548,41,1,0,1
28295,17,1,0,0
37584,48,1,0,1
40496,24,1,0,1
37914,26,1,0,0
32192,27,3,0,0
26826,50,1,0,0
62727,44,1,0,0
27573,53,1,0,1
30552,20,1,0,0
37656,52,1,0,1
40110,56,1,0,1
34510,65,1,0,1
40322,20,1,0,1
40410,51,1,0,1
25899,50,1,0,0
37658,63,2,0,1
37741,41,1,0,0
31885,33,1,0,0
25701,46,1,0,1
34023,82,1,127.4,1
40381,34,1,0.916667,1
26472,47,1,0,0
37743,71,1,0,1
29454,54,1,0,0
40010,33,2,0,1
35386,16,1,0,1
40752,28,1,0,1
37600,43,1,0,1
42141,33,3,0,0
44671,53,1,0,1
32272,71,1,0,1
27796,22,1,0,0
37929,30,1,0,0
32421,26,2,0,0
26734,28,1,0,0
44756,47,2,0,1
37155,34,1,0,0
37932,30,1,0,1
36080,18,1,0,1
43169,71,1,0,0
36777,35,2,0,1
29026,26,1,0,1
36206,56,1,0,1
40018,30,1,0,0
44451,64,1,0,0
30573,37,1,0,1
40022,58,1,50.65,0
30356,29,2,0,1
37486,33,1,0,0
40502,31,1,0,0
37920,42,1,0,0
25593,29,1,0,1
28080,41,1,0,0
40027,58,1,0,1
25566,29,1,0,0
32492,53,1,0,1
40168,23,1,0,1
27139,44,1,0,1
40031,29,1,0,1
26841,29,1,0,0
37924,70,1,2.1,1
30068,60,2,0,1
41505,69,1,0,1
27223,46,2,0,1
43687,30,1,0,0
44087,73,1,0,1
43772,27,1,0,1
28504,25,1,0,1
37739,28,1,0,0
30847,32,1,0,0
36863,39,1,0,0
35006,26,1,0,1
37591,59,2,0,0
37436,30,1,0,0
37604,26,1,0,0
41511,31,1,0,0
29740,33,1,0,1
34533,25,1,0,1
40197,17,1,34.15,0
32457,21,1,0,0
31636,59,2,0,1
28234,70,2,0,1
30464,30,1,0,1
40148,34,1,0,1
40743,40,2,0,1
37653,42,1,28.4333,0
44238,68,1,2.93333,0
37913,26,2,0,0
44736,28,1,0,0
43337,22,1,0,1
44740,25,1,0,0
37917,25,1,0,1
40025,59,1,0,0
40403,37,1,0,1
37590,49,1,0,1
40028,30,2,0,1
37921,40,1,6.46667,1
44454,41,1,0,0
29076,51,4,0,1
40407,90,1,16.5167,1
40319,33,1,0,0
37737,71,1,0,1
31725,27,2,0,0
40324,33,1,0,1
40317,21,1,0,0
40382,39,1,0,0
31589,31,1,0,0
37745,37,1,0,1
40011,27,1,0,0
44460,55,1,0,0
39375,39,1,0,1
33904,26,3,0,0
39532,43,1,0,1
37933,71,1,0,1
40306,74,2,0,0
44673,36,1,0,1
40014,61,1,0,1
28652,46,1,0,1
32030,47,2,0,0
44762,84,1,0,1
28110,68,1,0,0
30099,73,2,224.917,1
37581,74,1,23.4833,1
40016,81,1,0,0
39869,50,1,0,1
44737,18,1,0,1
35143,34,1,0,0
29039,66,2,0,1
44448,30,1,0,1
44657,27,1,0,1
37732,31,1,0,1
31047,52,1,0,1
40311,72,2,0,0
42805,76,1,0,0
27198,69,2,0,1
34244,52,1,0,1
27878,55,1,0,1
37733,63,1,0,1
30688,32,1,0,0
25881,59,2,6.23333,1
35225,68,1,2.81667,1
44747,70,1,316.183,1
37922,76,2,0,1
40340,42,1,0,1
32096,72,2,0,1
36589,39,2,0,0
37657,49,1,0,0
26376,31,1,0,1
34648,46,1,31.4667,1
30053,48,1,9.3,1
41615,24,1,0,0
40033,61,1,0,1
37926,66,2,334.333,1
41180,39,1,0,1
44754,59,2,0,1
37596,90,1,0,1
41868,34,1,0,1
33463,48,1,0,0
44450,31,1,0,1
38374,28,1,0,0
44583,43,1,10.9,1
29326,21,1,0,0
35737,37,2,0,1
44755,49,2,0,1
33671,51,2,0,1
40024,27,1,6.5,0
30990,22,1,0,1
40303,61,1,0,1
30065,25,3,0,0
31560,16,1,0,0
40584,46,1,0,1
40388,35,2,0,1
39462,51,1,0,1
41926,46,1,0,0
44674,57,2,0,1
29084,19,1,0,1
42460,33,1,0,1
25857,62,1,0,1
39284,39,2,0,0
38980,39,1,0,0
28052,28,1,0,1
34134,40,2,0,1
27184,69,1,0,1
41150,39,1,0,0
39607,85,1,0,1
40932,64,2,0,1
35662,76,1,0,1
37309,39,2,0,1
38606,29,1,0,0
37174,77,1,591.3,1
41259,64,1,0,0
34553,29,1,0,0
41133,91,1,6.8,1
38524,26,1,6.9,0
38610,75,1,0,1
35222,58,1,0,1
41226,72,1,0,1
37747,67,1,0,1
26634,74,1,0,1
39125,64,1,0,1
37466,46,1,0,1
44749,58,1,29,1
36065,70,1,0,1
40392,62,1,0,0
25567,57,1,0,1
44125,71,3,566.533,0
32072,66,2,0,1
38898,57,2,70.5833,0
28079,79,1,0,0
38499,70,1,0,0
37316,45,1,38.8167,0
39761,64,1,4,1
25565,48,1,0,1
31682,53,2,0,1
29149,35,1,0,1
31225,25,1,0,0
37373,26,1,0,0
40916,50,1,0,1
38885,24,1,52.8,0
37375,50,1,0,1
30565,56,1,0,1
40923,29,1,0,1
33086,38,2,0,1
37161,34,2,0,0
37524,30,2,0,0
26626,21,1,0,1
38835,17,1,0,1
37306,24,1,0,0
29042,43,1,0,1
28259,54,1,0,1
36094,32,1,0,1
38695,24,1,0,0
40933,27,1,0,0
44309,29,1,0,0
31310,56,1,6.21667,1
37310,41,3,0,1
38607,41,1,2.25,0
32041,25,1,0,0
37662,29,2,0,1
41224,48,1,0,0
38611,33,1,0,0
32482,39,2,0,1
41043,21,2,0,1
43796,18,2,440.817,0
36789,38,3,0,1
43968,29,1,0,0
42830,50,1,0,0
28487,24,2,0,0
38130,61,2,0,0
41266,67,1,165.633,1
37064,31,1,0,1
32252,59,2,0,1
40914,38,1,0,1
37374,26,1,0,1
37588,63,1,0,1
39778,30,2,0,0
44661,27,1,0,0
41820,52,1,0,1
42884,35,1,10.25,0
30438,31,1,0,1
37975,21,1,0,0
38598,63,1,0,1
32185,29,1,0,0
37042,30,1,0,0
41248,28,3,0,1
43286,49,2,0,0
36423,19,1,0,0
36307,45,2,3.15,0
38517,44,2,0,1
44821,20,1,0,1
41260,21,1,0,1
37049,24,1,0,1
33112,24,2,0,1
40935,32,1,0,1
35729,27,1,0,1
28056,18,1,0,1
44906,26,1,0,1
38525,28,3,0,0
38350,34,1,0,0
44294,58,1,0,1
39278,34,1,0,0
42347,53,1,0,1
37057,68,1,0,1
35799,60,2,0,1
35083,28,1,0,0
32463,23,1,59.5833,1
38513,56,1,0,1
42970,43,1,0,1
37382,57,2,0,1
35614,39,1,0,0
39365,46,2,0,0
39296,62,2,0,1
30977,50,1,0,1
42052,43,1,0,1
31689,76,4,0,1
38701,69,1,0,1
31650,68,2,0,0
44868,48,2,0,1
41334,89,1,0,1
44862,93,3,23.1667,0
38676,80,3,0,1
26053,72,1,875.683,1
27222,63,2,0,1
38502,87,1,190.917,1
38819,74,1,3.5,1
38514,62,2,16,1
29850,48,1,31.2167,1
25585,26,2,0,1
40918,50,1,0,1
31715,60,1,0,1
42583,42,1,0,0
38691,33,1,0,0
33136,29,1,0,0
41253,21,1,57.2667,0
25440,24,1,0,0
44912,19,1,0,0
43543,34,1,0,1
37223,52,1,0,1
35801,25,1,0,1
38521,28,1,0,1
26346,28,1,0,1
38608,30,1,0,1
38895,31,1,0,0
65844,35,1,40.8,1
38526,66,1,3.35,0
31582,21,1,0,0
37058,29,1,0,1
37062,52,3,29.2167,1
38500,21,1,0,1
33786,84,1,910.25,1
27776,75,2,122.933,1
29544,69,1,0,1
28166,55,2,0,0
38879,28,1,0,1
25589,20,1,0,0
37376,48,2,0,0
28471,31,1,0,0
42263,22,1,0,1
31517,79,1,218.4,0
30384,35,1,0,1
37038,60,1,0,0
28864,26,1,17.9333,0
41147,25,1,20.7667,0
37380,23,1,0,0
35144,55,1,0,1
32294,21,1,0,0
40924,30,2,0,0
41250,34,1,0,0
39015,57,2,0,1
31741,23,1,0,0
31231,28,1,0,1
38307,68,1,0,0
39029,22,1,0,1
38894,28,1,0,0
37051,41,2,28.6833,1
41154,42,1,0,1
65869,19,1,0,1
40905,77,2,27.0833,1
37059,58,1,33.0167,1
41135,29,2,0,0
37393,75,1,0,0
38703,62,2,0,1
32480,36,2,0,0
33614,28,1,0,1
34307,45,1,2.91667,0
25961,25,2,0,0
40941,28,2,0,1
37846,37,1,0,0
38671,56,1,0,0
38877,41,1,0,0
41139,22,2,0,0
37395,42,1,0,0
44178,45,1,0,1
36425,27,2,0,0
38887,31,1,0,1
37039,27,1,0,0
41236,26,1,0,1
41240,28,1,0,0
38688,23,1,0,1
31859,44,1,0,1
38522,19,1,0,1
38889,53,1,0,1
37044,39,1,38,1
37304,41,1,0,0
41251,62,2,0,0
26338,24,1,0,0
30861,36,1,41.0667,1
36428,19,1,0,1
40141,33,1,0,1
27829,44,1,0,1
44663,70,1,0,1
44227,63,1,0,1
36600,35,1,0,1
43028,59,1,4.63333,1
29316,34,1,0,0
36629,57,1,1199.55,1
41618,39,2,0,0
36084,21,5,0,0
44569,69,1,0,0
31858,49,2,0,1
28063,24,1,0,0
36595,25,1,0,1
30607,56,1,0,1
28609,61,1,0,0
26158,23,1,0,1
44088,68,5,0,1
30441,60,1,0,1
35668,38,3,151.783,1
37061,38,1,13.7667,1
34524,37,1,0,1
35145,42,1,36.8667,1
40915,70,2,0,1
37045,53,1,0,0
32919,33,1,0,1
38890,29,1,0,1
41254,54,1,0,1
30857,53,1,0,0
38993,62,1,0,1
33820,41,1,0,1
37297,54,1,0,1
41257,52,1,0,0
43619,32,1,0,1
25838,38,2,0,0
32654,72,1,0,1
36469,68,1,0,0
44084,24,2,0,0
44341,43,3,0,0
42844,37,1,0,1
44667,51,2,0,1
28230,79,3,26.3833,1
32504,28,2,9.21667,1
38594,46,1,0,0
42725,71,3,0,1
30147,39,1,0,1
41151,45,1,0,1
29947,27,1,0,1
35116,24,1,0,0
32138,44,1,0,0
41577,26,2,130.6,0
38699,70,1,0,1
37166,54,2,0,1
32085,52,1,0,1
37218,87,1,930.267,1
40910,39,2,0,1
33123,58,1,246.033,1
40555,63,1,40.5167,1
25373,84,2,383.867,0
31827,61,1,229.067,1
30658,36,1,0,1
25334,54,1,0,1
39257,44,1,111.917,1
38503,23,1,26.6833,1
38506,64,1,110.3,0
38682,61,1,2.91667,0
32267,18,2,0,1
37385,21,3,0,1
38692,72,1,0,1
37047,50,1,0,1
40421,41,3,0,1
37308,80,1,0,1
37388,41,1,0,1
35114,54,1,0,1
32242,51,1,0,1
29171,58,1,0,0
41241,46,1,74.9,0
38609,40,2,0,0
40907,43,1,0,0
31596,48,2,0,1
31484,29,1,9.25,1
41585,74,1,0,1
27534,69,1,0,1
26397,63,1,0,1
44744,58,2,0,1
31995,65,1,4.63333,1
34017,59,1,0,1
44136,63,1,0,0
36259,75,1,83.1833,1
38697,29,1,3.03333,0
43560,24,1,0,1
30148,64,1,9.08333,1
42378,54,2,0,1
35470,44,1,170.333,1
58555,59,1,34.1167,1
44610,26,1,0,1
26613,28,1,0,1
34963,36,1,0,0
41152,37,1,0,0
43484,38,1,0,1
26351,40,1,0,0
37386,23,1,0,1
40931,26,1,0,1
37048,25,1,0,1
41156,25,1,0,0
30995,32,1,0,1
28485,59,2,0,0
